op_setting_1,op_setting_2,op_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21
0.0052,0.0004,100,518.67,642.99,1592.5,1419.61,14.62,21.57,564.92,2388.32,9108.36,1.31,47.86,532.47,2388.37,8178.99,8.242,0.03,397,2388,100,39.57,23.6809
0.0025,-0.0002,100,518.67,643.01,1600.36,1409.67,14.62,21.57,565.04,2388.39,9107.45,1.31,47.84,532.25,2388.38,8178.12,8.2399,0.03,395,2388,100,39.51,23.7288
-0.0016,-0.0003,100,518.67,642.95,1597.41,1422.36,14.62,21.58,565.54,2388.35,9105.06,1.31,48.04,532.82,2388.41,8181.65,8.2494,0.03,396,2388,100,39.45,23.6374
0.0007,0.0003,100,518.67,642.71,1595.65,1412.11,14.62,21.58,564.84,2388.43,9110.75,1.31,47.97,533.11,2388.44,8179.86,8.2892,0.03,395,2388,100,39.51,23.613
-0.0052,0.0002,100,518.67,642.86,1596.76,1420.42,14.62,21.57,565.13,2388.37,9106,1.31,47.78,532.42,2388.4,8178.28,8.2812,0.03,396,2388,100,39.52,23.7149
0.0028,-0.0001,100,518.67,643.26,1598.6,1425.91,14.62,21.57,564.98,2388.39,9110.3,1.31,47.92,533.05,2388.41,8178.14,8.2569,0.03,394,2388,100,39.41,23.5792
0.0033,-0.0002,100,518.67,642.9,1601.58,1421.53,14.62,21.57,566.01,2388.39,9102.11,1.31,48.06,533.07,2388.42,8181.43,8.2414,0.03,395,2388,100,39.67,23.6629
0.0042,0,100,518.67,643.07,1595.39,1418.78,14.62,21.57,565.97,2388.4,9108.4,1.31,48.02,533.2,2388.44,8174.05,8.2896,0.03,395,2388,100,39.42,23.6078
-0.0013,-0.0003,100,518.67,642.99,1591.67,1422.46,14.62,21.57,565.77,2388.44,9103.7,1.31,48.11,533.06,2388.41,8179.26,8.2403,0.03,397,2388,100,39.47,23.69
-0.0007,0,100,518.67,643.13,1601.43,1426.39,14.62,21.57,565.34,2388.43,9112.88,1.31,48.04,533.51,2388.4,8183.83,8.2166,0.03,396,2388,100,39.6,23.6521
-0.0021,0.0003,100,518.67,642.91,1596.7,1423.85,14.62,21.57,564.97,2388.4,9112.29,1.31,47.96,532.83,2388.43,8180.73,8.2825,0.03,397,2388,100,39.55,23.6549
-0.0016,0.0001,100,518.67,643.18,1590.77,1415.03,14.62,21.57,567.3,2388.49,9113.66,1.31,47.91,533.75,2388.45,8178.39,8.2864,0.03,396,2388,100,39.36,23.7762
-0.0036,0.0001,100,518.67,643.68,1605.26,1417.21,14.62,21.57,566.41,2388.41,9112.36,1.31,48.13,533.97,2388.44,8187.19,8.2679,0.03,396,2388,100,39.58,23.7595
0.0003,-0.0005,100,518.67,642.98,1598.45,1422.15,14.62,21.57,566.5,2388.46,9111.84,1.31,47.93,534.03,2388.43,8182.87,8.2049,0.03,396,2388,100,39.52,23.6099
0.0009,0.0003,100,518.67,643.05,1596.5,1419.32,14.62,21.58,567.6,2388.46,9110.18,1.31,48.05,534.04,2388.43,8181.19,8.2534,0.03,395,2388,100,39.44,23.6574
0.0006,0.0001,100,518.67,643.17,1592.62,1421.49,14.62,21.57,566.89,2388.42,9116.88,1.31,47.98,534.02,2388.5,8189.65,8.2849,0.03,396,2388,100,39.51,23.76
0.0008,-0.0004,100,518.67,643.06,1592.7,1423.36,14.62,21.57,568.23,2388.49,9116.52,1.31,48.02,534.83,2388.48,8183.72,8.2477,0.03,396,2388,100,39.49,23.7018
0.0014,0.0005,100,518.67,643.5,1605.52,1421.43,14.62,21.57,567.21,2388.46,9123.68,1.31,48.14,534.66,2388.42,8180.17,8.2678,0.03,395,2388,100,39.58,23.8153
-0.002,0.0003,100,518.67,643.59,1601.64,1424,14.62,21.57,567.34,2388.45,9125.5,1.32,48.19,535.16,2388.46,8184.46,8.2567,0.03,396,2388,100,39.53,23.8051
-0.0043,0.0001,100,518.67,643.42,1605.17,1419.68,14.62,21.58,567.4,2388.45,9118.34,1.31,48.26,535.42,2388.49,8189.37,8.2437,0.03,396,2388,100,39.64,23.7383
-0.0013,0.0004,100,518.67,643.64,1603.37,1421.04,14.62,21.57,567.62,2388.51,9114.73,1.31,47.98,535.4,2388.49,8191.25,8.2071,0.03,395,2388,100,39.65,23.6989
0.004,-0.0001,100,518.67,642.99,1604.37,1428.64,14.62,21.57,567.57,2388.5,9123.68,1.31,48.26,535.25,2388.46,8190.6,8.2561,0.03,396,2388,100,39.59,23.6308
-0.0018,-0.0004,100,518.67,642.51,1601.88,1424.22,14.62,21.57,567.65,2388.52,9119.42,1.31,48.08,534.96,2388.53,8190.84,8.2381,0.03,395,2388,100,39.75,23.7591
0.0002,0.0003,100,518.67,643.2,1602.77,1427.02,14.62,21.57,568.12,2388.5,9118.52,1.32,48.12,535.5,2388.52,8189.83,8.2063,0.03,395,2388,100,39.65,23.793
-0.0034,-0.0001,100,518.67,642.87,1604.35,1427.42,14.62,21.58,568.35,2388.51,9118.59,1.31,48.27,535.68,2388.49,8191.36,8.2401,0.03,397,2388,100,39.79,23.7092
10.0043,0.25,100,489.05,605.6,1501.38,1313.56,10.52,15.49,394.27,2318.9,8770.8,1.26,45.81,371.37,2388.16,8119.24,8.6952,0.03,371,2319,100,28.57,17.1185
42.0007,0.8415,100,445,550.05,1355.62,1127.09,3.91,5.71,138,2211.69,8315.68,1.02,42.09,130.42,2387.75,8073.72,9.4002,0.02,332,2212,100,10.54,6.3238
0.0028,0,100,518.67,643.43,1594.09,1415.77,14.62,21.61,553.12,2388.15,9049.16,1.3,47.58,521.2,2388.19,8125.83,8.4959,0.03,394,2388,100,38.72,23.3425
10.0032,0.25,100,489.05,605.72,1503.35,1313.51,10.52,15.5,393.37,2319.03,8774.49,1.26,45.71,370.79,2388.24,8117.5,8.6685,0.03,370,2319,100,28.44,17.1539
41.9984,0.84,100,445,550.1,1356.65,1123.12,3.91,5.72,138.76,2211.72,8318.62,1.02,42.25,130.74,2387.76,8079.78,9.4116,0.02,332,2212,100,10.45,6.3897
0.0027,0,100,518.67,642.81,1597.61,1416.29,14.62,21.61,552.94,2388.15,9055.83,1.3,47.62,520.46,2388.19,8125.59,8.4518,0.03,394,2388,100,38.77,23.2443
0.0023,0.0001,100,518.67,642.92,1597.37,1418.01,14.62,21.61,552.46,2388.17,9053.44,1.3,48,520.63,2388.25,8124.51,8.4787,0.03,396,2388,100,38.61,23.1874
42.0044,0.84,100,445,549.4,1360.85,1129.21,3.91,5.72,138.29,2211.73,8320.72,1.02,42.4,130.56,2387.78,8077.76,9.4448,0.02,333,2212,100,10.5,6.3144
0.0003,0.0008,100,518.67,643.59,1603.22,1423.68,14.62,21.61,552.05,2388.17,9049.68,1.3,47.89,520.72,2388.18,8124.32,8.4378,0.03,395,2388,100,38.67,23.1945
0.0013,0.0013,100,518.67,643.27,1601.72,1420.84,14.62,21.61,553.17,2388.17,9047.06,1.3,47.85,520.22,2388.18,8119.81,8.4609,0.03,395,2388,100,38.71,23.1947
0.0008,0,100,518.67,643.12,1597.85,1415.76,14.62,21.61,552.01,2388.16,9052.04,1.3,47.67,520.53,2388.24,8134.73,8.4508,0.03,395,2388,100,38.7,23.2368
25.003,0.62,60,462.54,537.35,1267.51,1054.77,7.05,9.03,175.69,1915.24,8005.98,0.94,36.97,164.13,2028.12,7870.35,10.946,0.02,310,1915,84.93,14.16,8.4838
10.0037,0.25,100,489.05,605.68,1500.85,1316.42,10.52,15.5,393.65,2319.07,8779.34,1.26,45.67,371.45,2388.27,8121.79,8.6891,0.03,372,2319,100,28.53,17.0929
20.0063,0.7009,100,491.19,608.45,1492.82,1257.74,9.35,13.66,334,2324.03,8724.77,1.07,44.77,314.05,2388.18,8053.58,9.3038,0.03,368,2324,100,24.46,14.6556
42.0059,0.84,100,445,550.03,1356.69,1137.96,3.91,5.72,138.58,2211.72,8320.87,1.02,42.3,129.96,2387.84,8079.51,9.4235,0.02,333,2212,100,10.45,6.4168
20.0079,0.7,100,491.19,607.47,1494.52,1270.21,9.35,13.66,332.99,2324.03,8728.06,1.08,44.87,314.97,2388.21,8050.32,9.3088,0.03,368,2324,100,24.33,14.5483
0.0014,0,100,518.67,643.26,1601.82,1425.99,14.62,21.61,552.08,2388.16,9057.28,1.3,47.9,520.56,2388.25,8131.98,8.4817,0.03,395,2388,100,38.57,23.1516
42.0023,0.84,100,445,550.59,1360.98,1147.62,3.91,5.72,138.63,2211.61,8316.45,1.02,42.46,129.83,2387.73,8074.05,9.4482,0.02,332,2212,100,10.45,6.2603
10.0016,0.25,100,489.05,605.66,1510.5,1325.89,10.52,15.5,394.01,2319.1,8775.63,1.26,45.94,371.17,2388.34,8116.69,8.7142,0.03,372,2319,100,28.45,17.0221
10.0033,0.25,100,489.05,605.14,1504.67,1328,10.52,15.5,393.56,2319.11,8782.69,1.26,45.89,370.4,2388.29,8130.58,8.7414,0.03,372,2319,100,28.43,17.0601
42.0077,0.8415,100,445,549.67,1360.31,1136.56,3.91,5.72,137.88,2211.71,8319.34,1.02,42.64,130.17,2387.76,8074.57,9.454,0.02,332,2212,100,10.33,6.4344
25.0041,0.62,60,462.54,536.69,1265.68,1059.16,7.05,9.03,174.94,1915.3,8013.39,0.94,37.22,164.65,2028.14,7868.29,10.957,0.02,310,1915,84.93,14.1,8.4084
42.0066,0.8415,100,445,550.07,1355.15,1140.15,3.91,5.72,139.89,2211.71,8324.41,1.02,42.68,130.13,2387.71,8076.98,9.4333,0.02,332,2212,100,10.53,6.2757
42.0009,0.8415,100,445,550.9,1357.3,1136.48,3.91,5.71,137.77,2211.66,8318.91,1.02,42.49,130.73,2387.82,8077.57,9.4693,0.02,331,2212,100,10.53,6.38
10.0044,0.25,100,489.05,605.09,1508.11,1328.81,10.52,15.5,393.69,2319.07,8766.95,1.26,45.98,371.14,2388.34,8115.3,8.7182,0.03,371,2319,100,28.4,17.0641
10.0029,0.25,100,489.05,605.41,1504.61,1321.94,10.52,15.5,392.84,2319.09,8784.84,1.26,45.83,370.45,2388.28,8123.97,8.7131,0.03,373,2319,100,28.18,16.966
41.9998,0.841,100,445,550.51,1364.24,1143.55,3.91,5.72,137.94,2211.71,8324.9,1.02,42.54,129.54,2387.81,8082.9,9.4275,0.02,333,2212,100,10.35,6.305
42.0047,0.84,100,445,550.51,1360.35,1139.03,3.91,5.72,138.39,2211.72,8321.31,1.02,42.67,130.21,2387.74,8074.35,9.455,0.02,333,2212,100,10.53,6.3753
42.0079,0.84,100,445,550.81,1360.68,1139.64,3.91,5.72,138.11,2211.64,8321.99,1.02,42.58,129.49,2387.8,8081.81,9.4371,0.02,332,2212,100,10.41,6.2744
35.0009,0.84,100,449.44,556.96,1373.62,1142.19,5.48,8,195.26,2222.89,8352.75,1.02,42.44,182.68,2387.99,8061.69,9.4075,0.02,337,2223,100,14.77,8.741
0.0014,0,100,518.67,643.75,1603.06,1420.91,14.62,21.61,551.33,2388.27,9058.2,1.3,48.06,519.82,2388.26,8129.5,8.5256,0.03,396,2388,100,38.35,23.0502
0.0011,0,100,518.67,643.4,1601.72,1428.02,14.62,21.61,551.42,2388.28,9055.53,1.3,48,519.69,2388.28,8128.7,8.4774,0.03,396,2388,100,38.45,23.03
41.9985,0.84,100,445,550.24,1357.27,1140.08,3.91,5.72,137.98,2211.72,8322.81,1.02,42.47,130.5,2387.72,8085.31,9.5145,0.02,333,2212,100,10.48,6.2769
20.0063,0.7008,100,491.19,608.72,1493.09,1271.9,9.35,13.66,333.41,2324.1,8727.98,1.07,45.14,313.84,2388.25,8054.64,9.3105,0.03,366,2324,100,24.17,14.5475
9.9996,0.2512,100,489.05,606.18,1510.66,1326.36,10.52,15.5,393.29,2319.17,8785.57,1.26,46.02,370.6,2388.42,8130.89,8.7236,0.03,373,2319,100,28.19,16.8936
42.0006,0.841,100,445,550.58,1367.9,1146.71,3.91,5.72,138.06,2211.73,8323.57,1.02,42.66,130.04,2387.82,8081.61,9.4959,0.02,333,2212,100,10.6,6.2955
0.0008,0,100,518.67,643.72,1600.62,1427.58,14.62,21.61,551.51,2388.24,9055.52,1.3,48.08,519.86,2388.31,8134.15,8.5201,0.03,395,2388,100,38.32,23.1045
42.0014,0.8402,100,445,550.24,1368.37,1144.71,3.91,5.71,138.14,2211.72,8320.96,1.02,42.67,130.24,2387.81,8085.9,9.4453,0.02,334,2212,100,10.5,6.2845
35.0053,0.84,100,449.44,556.33,1381.52,1139,5.48,8,193.49,2222.93,8357.52,1.02,42.58,182.56,2387.99,8064.94,9.4139,0.02,337,2223,100,14.84,8.7013
10.006,0.2501,100,489.05,605.54,1508.96,1331.59,10.52,15.5,392.75,2319.22,8785.07,1.26,46.2,370.12,2388.44,8124.12,8.7691,0.03,372,2319,100,28.17,16.8662
42.0028,0.8415,100,445,549.9,1359.68,1129.03,3.91,5.69,141.45,2212.27,8360.69,1.04,42.52,133.11,2388.45,8111.18,9.1756,0.02,331,2212,100,10.82,6.5194
0.0023,0,100,518.67,642.94,1599.91,1415.03,14.62,21.58,564.15,2388.37,9107.85,1.31,48.02,531.47,2388.37,8171.41,8.305,0.03,396,2388,100,39.35,23.6124
10.0075,0.25,100,489.05,605.24,1505.56,1321.83,10.52,15.46,401.94,2319.39,8818.64,1.27,45.56,378.67,2388.54,8170.17,8.4986,0.03,373,2319,100,29,17.2534
20.0008,0.7,100,491.19,607.63,1490.33,1264.26,9.35,13.6,341.5,2324.58,8767.98,1.09,44.93,321.04,2388.66,8101.58,9.021,0.03,369,2324,100,24.64,14.8619
42.0029,0.84,100,445,549.89,1364.63,1140.59,3.91,5.69,142.42,2212.43,8371.15,1.05,42.58,134.11,2388.58,8134.85,9.1088,0.02,332,2212,100,10.8,6.5641
35.0017,0.8419,100,449.44,556.06,1379.59,1148.95,5.48,7.97,199.48,2223.69,8400.33,1.05,42.32,187.93,2388.85,8114.01,9.0857,0.02,336,2223,100,15.13,9.0447
42.0043,0.84,100,445,549.99,1357,1140.98,3.91,5.69,142.33,2212.43,8371.91,1.05,42.56,133.43,2388.59,8138.32,9.0411,0.02,334,2212,100,10.91,6.4939
42.006,0.8416,100,445,549.67,1361.71,1143.15,3.91,5.69,141.98,2212.5,8380.56,1.05,42.56,133.9,2388.59,8134.54,9.0872,0.02,333,2212,100,10.75,6.3849
42.001,0.84,100,445,549.6,1372.95,1146.41,3.91,5.69,142.77,2212.46,8386.39,1.05,42.68,134.01,2388.59,8144.06,9.1102,0.02,334,2212,100,10.94,6.4786
10.0075,0.25,100,489.05,605.48,1513.63,1330.29,10.52,15.46,404.79,2319.64,8846.03,1.27,45.93,381.42,2388.83,8183.64,8.4288,0.03,371,2319,100,29.01,17.4569
20.0026,0.7,100,491.19,607.75,1496.71,1266.5,9.35,13.61,343.79,2324.83,8796.08,1.1,44.98,324.16,2388.99,8115.02,9.0331,0.03,369,2324,100,24.93,15.0223
41.9983,0.8405,100,445,549.83,1367.84,1147.9,3.91,5.69,142.55,2212.53,8392.9,1.05,42.74,133.88,2388.59,8147.44,9.082,0.02,333,2212,100,11.08,6.4773
24.9986,0.6206,60,462.54,537.05,1266.76,1040.9,7.05,9.03,175.73,1915.31,8018.12,0.94,37.03,164.94,2028.16,7873.79,10.9172,0.02,308,1915,84.93,14.32,8.566
25.0044,0.62,60,462.54,537.23,1262.75,1049.5,7.05,9.03,175.26,1915.3,8011.74,0.94,36.93,164.24,2028.22,7871.02,10.8996,0.02,309,1915,84.93,14.32,8.5266
41.9982,0.84,100,445,549.43,1364.04,1127.44,3.91,5.72,137.52,2211.86,8320.74,1.02,42.24,130.14,2387.92,8083.05,9.3592,0.02,332,2212,100,10.56,6.4482
10.0038,0.2505,100,489.05,605.51,1506.43,1315,10.52,15.5,393.57,2318.98,8778.81,1.26,45.65,371.45,2388.21,8124.68,8.6527,0.03,372,2319,100,28.41,17.1204
42.0035,0.8403,100,445,550.11,1367.06,1129.15,3.91,5.71,138.72,2211.79,8326.8,1.02,42.4,130.68,2387.86,8081.74,9.3746,0.02,332,2212,100,10.7,6.4136
42.0037,0.8401,100,445,550.21,1362.03,1133.88,3.91,5.71,138.05,2211.81,8319.24,1.02,42.23,130.88,2387.87,8080.68,9.411,0.02,332,2212,100,10.55,6.457
0.0007,0.0012,100,518.67,644.07,1598.71,1410.72,14.62,21.61,552.37,2388.14,9053.54,1.3,47.69,521.02,2388.07,8134.07,8.4735,0.03,393,2388,100,38.66,23.1809
10.0025,0.25,100,489.05,604.84,1508.76,1318.13,10.52,15.5,393.88,2319.02,8780.61,1.26,45.65,371.42,2388.24,8128.42,8.6984,0.03,372,2319,100,28.49,17.3544
25.0048,0.62,60,462.54,537.44,1266.18,1053,7.05,9.03,175.33,1915.34,8016.26,0.94,36.7,164.36,2028.21,7871.05,10.919,0.02,307,1915,84.93,14.27,8.5564
24.9988,0.62,60,462.54,537.1,1267.58,1054.01,7.05,9.03,175.21,1915.33,8019.32,0.94,36.79,163.97,2028.2,7870.71,10.9621,0.02,309,1915,84.93,14.22,8.4327
10.0059,0.2508,100,489.05,605.65,1508.72,1314.13,10.52,15.5,394.41,2319,8783.01,1.26,45.51,370.97,2388.21,8129.99,8.6791,0.03,372,2319,100,28.5,17.0723
42.0033,0.84,100,445,549.69,1359.04,1125.77,3.91,5.72,138.44,2211.85,8325.23,1.02,42.48,130.01,2387.9,8082.96,9.4129,0.02,334,2212,100,10.5,6.3453
10.0055,0.25,100,489.05,605.43,1509.6,1327.96,10.52,15.5,393.81,2319.08,8777.07,1.26,45.73,370.7,2388.27,8133.53,8.6996,0.03,371,2319,100,28.56,17.1225
42.0068,0.84,100,445,550.09,1359.39,1134.2,3.91,5.71,138.16,2211.81,8325.05,1.02,42.52,130.57,2387.88,8084.69,9.4335,0.02,334,2212,100,10.47,6.3665
10.0031,0.2511,100,489.05,604.88,1510.78,1317.75,10.52,15.5,394.28,2319.08,8781.96,1.26,45.77,371.17,2388.26,8126.69,8.6876,0.03,371,2319,100,28.24,17.0426
10,0.2501,100,489.05,605.3,1511.59,1318.45,10.52,15.5,393.67,2319.05,8779.62,1.26,45.73,371.15,2388.28,8127.28,8.6991,0.03,372,2319,100,28.33,17.0312
10.0059,0.25,100,489.05,605.71,1503.93,1323.85,10.52,15.5,394.07,2319.05,8782.39,1.26,45.83,371.03,2388.19,8124.19,8.7091,0.03,371,2319,100,28.4,17.0204
25.0059,0.62,60,462.54,537.18,1269.57,1053.59,7.05,9.03,175.18,1915.35,8012.27,0.94,37.02,164.13,2028.22,7874.95,10.9552,0.02,310,1915,84.93,14.12,8.5234
10.003,0.2519,100,489.05,605.17,1510.92,1322.41,10.52,15.5,393.52,2319.05,8778.18,1.26,45.75,371.19,2388.24,8134.37,8.6808,0.03,372,2319,100,28.45,16.9741
0.0001,0,100,518.67,643.03,1596.91,1419.46,14.62,21.61,552.55,2388.21,9056.35,1.3,47.72,520.31,2388.15,8132.34,8.4375,0.03,394,2388,100,38.69,23.0859
42.0078,0.842,100,445,550.59,1354.36,1139.7,3.91,5.72,138.25,2211.79,8319.74,1.02,42.29,130.76,2387.8,8081.96,9.4133,0.02,334,2212,100,10.55,6.2222
25.0021,0.6204,60,462.54,537.39,1268.3,1061.47,7.05,9.03,175.06,1915.34,8019.9,0.94,37.11,163.91,2028.16,7871.84,10.9666,0.02,310,1915,84.93,14.14,8.4563
9.9993,0.2508,100,489.05,605.52,1512.21,1324.18,10.52,15.5,393.43,2319.1,8790.47,1.26,45.79,371.08,2388.34,8123.48,8.7361,0.03,371,2319,100,28.59,17.096
42.0014,0.84,100,445,550.01,1359.49,1130.32,3.91,5.72,138.83,2211.8,8327.18,1.02,42.19,130.26,2387.87,8081.68,9.4317,0.02,333,2212,100,10.34,6.3509
42.0073,0.84,100,445,550.08,1357.5,1133.47,3.91,5.72,138.52,2211.77,8328.74,1.02,42.62,130.52,2387.89,8080.52,9.454,0.02,331,2212,100,10.57,6.429
25.0019,0.62,60,462.54,537.24,1265.91,1066.24,7.05,9.03,174.94,1915.3,8014.4,0.94,37.08,164.1,2028.24,7872.05,10.9444,0.02,309,1915,84.93,14.22,8.4731
41.9995,0.84,100,445,550.65,1356.86,1140.88,3.91,5.71,138.22,2211.75,8323.92,1.02,42.48,130.59,2387.89,8081.08,9.4458,0.02,333,2212,100,10.49,6.3094
42.0011,0.8409,100,445,549.82,1362.5,1133,3.91,5.72,138.86,2211.76,8331.02,1.02,42.32,130.4,2387.86,8085.99,9.4503,0.02,334,2212,100,10.4,6.3303
35.0064,0.84,100,449.44,556.35,1371.19,1142.39,5.48,8,193.41,2222.94,8356.36,1.02,42.48,182.19,2388.02,8059.4,9.3813,0.02,336,2223,100,14.64,8.8399
25.0052,0.6216,60,462.54,537.32,1265.79,1060.94,7.05,9.03,175.32,1915.29,8020.34,0.94,37.13,164.16,2028.18,7868.98,11.005,0.02,308,1915,84.93,14.16,8.5344
10.0019,0.2512,100,489.05,605.84,1508.89,1324.24,10.52,15.5,393.69,2319.13,8790.1,1.26,45.78,370.83,2388.28,8132,8.7211,0.03,372,2319,100,28.39,17.011
0.0012,0.0002,100,518.67,643.66,1598.53,1416.12,14.62,21.61,551.47,2388.18,9055.43,1.3,47.96,520.31,2388.14,8135.65,8.499,0.03,395,2388,100,38.78,23.3014
0.0008,0,100,518.67,643.46,1592.83,1416.19,14.62,21.61,551.7,2388.25,9060.66,1.3,47.91,520.65,2388.23,8137.83,8.5122,0.03,395,2388,100,38.66,23.2003
41.9997,0.8404,100,445,550.8,1360.46,1137.44,3.91,5.72,138.03,2211.82,8326.18,1.02,42.6,130.83,2387.89,8084,9.413,0.02,334,2212,100,10.72,6.314
42.0004,0.84,100,445,550.02,1360.71,1137.11,3.91,5.72,138.32,2211.78,8325.01,1.02,42.59,130.13,2387.82,8078.71,9.4289,0.02,332,2212,100,10.48,6.2333
0.0023,0,100,518.67,644.08,1605.98,1425.97,14.62,21.61,551.92,2388.21,9049.36,1.3,47.85,519.95,2388.22,8128.84,8.4545,0.03,396,2388,100,38.78,23.1127
0.0018,0.0014,100,518.67,643.43,1605.75,1424.65,14.62,21.61,551.56,2388.26,9065.98,1.3,48.08,520.76,2388.25,8136.11,8.5282,0.03,395,2388,100,38.54,23.2092
19.9984,0.7013,100,491.19,608.13,1498.83,1265.3,9.35,13.66,333.5,2324.12,8719.27,1.08,45.05,314.48,2388.28,8062.79,9.2665,0.03,368,2324,100,24.35,14.5292
24.999,0.62,60,462.54,537.25,1265.89,1059.35,7.05,9.03,175.12,1915.32,8017.4,0.94,37.18,163.99,2028.21,7880.13,11.009,0.02,310,1915,84.93,14.16,8.467
19.9988,0.7011,100,491.19,608.08,1494.12,1263.62,9.35,13.66,333.2,2324.13,8731.17,1.07,44.83,314.63,2388.25,8060.63,9.3156,0.02,368,2324,100,24.33,14.6866
35.0058,0.84,100,449.44,556.12,1372.44,1143.2,5.48,8,194.07,2222.95,8359.1,1.02,42.33,182.91,2388.07,8061.03,9.415,0.02,337,2223,100,14.61,8.8681
42.0056,0.84,100,445,550.39,1358.74,1148.92,3.91,5.72,138.58,2211.75,8325.81,1.02,42.79,130.33,2387.87,8082.66,9.4655,0.02,334,2212,100,10.53,6.2578
25.0058,0.6213,60,462.54,537.69,1263.5,1068.06,7.05,9.03,175.42,1915.35,8017.59,0.94,37.36,164.23,2028.2,7874.05,10.95,0.02,310,1915,84.93,14.08,8.4607
10.0036,0.251,100,489.05,605.28,1510.6,1329.98,10.52,15.5,392.87,2319.18,8784.69,1.26,45.96,370.38,2388.33,8131.19,8.7388,0.03,373,2319,100,28.13,16.9878
42.0002,0.8404,100,445,550.67,1360.59,1135.71,3.91,5.72,138.35,2211.75,8326.89,1.02,42.81,129.78,2387.89,8083.51,9.4973,0.02,334,2212,100,10.49,6.3515
42.0071,0.84,100,445,550.72,1360.23,1140.91,3.91,5.72,138.36,2211.75,8329.89,1.02,42.56,130.38,2387.83,8084.24,9.4242,0.02,334,2212,100,10.49,6.4023
10.0018,0.25,100,489.05,606.16,1512.06,1326.53,10.52,15.5,393.03,2319.14,8785.49,1.26,46,370.62,2388.33,8125.19,8.7117,0.03,373,2319,100,28.24,17.0162
25.0052,0.6214,60,462.54,537.74,1266.76,1062.57,7.05,9.03,175.47,1915.38,8023.42,0.94,37.27,164.6,2028.25,7878.28,11.0038,0.02,308,1915,84.93,14.19,8.5263
35.004,0.84,100,449.44,556.5,1380.39,1150.11,5.48,8,193.61,2223.01,8354.76,1.02,42.33,182.17,2388.19,8063.17,9.3774,0.02,336,2223,100,14.53,8.7823
20.0074,0.7,100,491.19,608.58,1495.41,1272.92,9.35,13.66,333.22,2324.13,8721.6,1.08,45.07,314.19,2388.29,8061.19,9.3066,0.03,369,2324,100,24.16,14.6764
19.9995,0.7,100,491.19,608.1,1492.37,1268.95,9.35,13.66,333.39,2324.09,8731.24,1.07,44.84,313.97,2388.2,8061.17,9.3176,0.03,367,2324,100,24.23,14.5565
42.0044,0.8404,100,445,550.6,1371.78,1138.15,3.91,5.72,138.18,2211.78,8326.42,1.02,42.7,130.3,2387.79,8081.11,9.4665,0.02,335,2212,100,10.62,6.3347
20.0047,0.7016,100,491.19,608.04,1500.1,1275.22,9.35,13.66,333.77,2324.13,8722.74,1.08,45.19,313.89,2388.26,8058.05,9.3213,0.03,367,2324,100,24.33,14.4211
0.0019,0.0015,100,518.67,643.33,1598.82,1428.25,14.62,21.61,551.72,2388.26,9064,1.3,48.21,519.31,2388.24,8141.92,8.5417,0.03,396,2388,100,38.44,23.063
35.006,0.8411,100,449.44,556.94,1377.49,1146.01,5.48,8,194.2,2222.93,8353.29,1.02,42.58,182.74,2388.04,8067.38,9.4053,0.02,335,2223,100,14.86,8.7631
9.9999,0.2508,100,489.05,605.67,1518.31,1328.13,10.52,15.5,392.17,2319.18,8784.18,1.26,46.06,370.6,2388.33,8134.74,8.7348,0.03,373,2319,100,28.32,16.9514
42.0066,0.8416,100,445,550.56,1363.11,1138.83,3.91,5.72,138.74,2211.81,8323.1,1.02,42.58,130.25,2387.82,8075.07,9.471,0.02,334,2212,100,10.54,6.33
0.0055,0.0002,100,518.67,642.76,1594.76,1408.29,14.62,21.61,553.26,2388.12,9044.48,1.3,47.62,521.37,2388.14,8114.92,8.4391,0.03,396,2388,100,38.8,23.2794
0.0006,0.0002,100,518.67,642.63,1594.27,1415.28,14.62,21.61,552.49,2388.18,9048.84,1.3,47.61,521.02,2388.17,8123.37,8.4499,0.03,396,2388,100,38.75,23.1909
0.0023,0.0003,100,518.67,643.24,1592.31,1413.01,14.62,21.61,552.5,2388.15,9048.24,1.3,47.73,520.54,2388.17,8120.44,8.459,0.03,394,2388,100,38.74,23.2979
-0.0036,0,100,518.67,643.55,1592.04,1413.98,14.62,21.61,552.12,2388.18,9052.47,1.3,47.7,520.94,2388.17,8122.51,8.4891,0.03,395,2388,100,38.56,23.2547
-0.0012,-0.0004,100,518.67,643.03,1601.55,1413.33,14.62,21.61,552.6,2388.19,9038.25,1.3,47.64,520.52,2388.16,8118.94,8.4334,0.03,394,2388,100,38.61,23.3253
-0.0013,0.0002,100,518.67,642.7,1595.68,1413.51,14.62,21.61,552.84,2388.17,9047.11,1.3,47.98,520.83,2388.15,8117.67,8.4694,0.03,396,2388,100,38.76,23.2286
-0.0014,-0.0004,100,518.67,643.32,1597.04,1414.06,14.62,21.61,552.43,2388.25,9038.36,1.3,47.85,520.92,2388.24,8121.83,8.4803,0.03,395,2388,100,38.56,23.1646
0.0018,-0.0001,100,518.67,643.39,1600.21,1419.3,14.62,21.61,552.95,2388.29,9040.99,1.3,47.62,520.17,2388.22,8117.34,8.4742,0.03,395,2388,100,38.48,23.1435
